urla,urlA,story_urlA,risk_urlA,urlb,urlB,story_urlB,risk_urlB
https://www.kickstarter.com/projects/1163413470/music-video-hit-single?ref=discovery_category_newest,1163413470/music-video-hit-single,This is the studio work of the music I'm making I've been hard at work to make a club banger I have it copyrighted and producers have been hard at work,I'm in need of paying a camera crew and editors I need to take care of club rental fees And if I really have no support for this video I will have to just do what I do best and do even more Foot work I feel like I can make a real official look for the Music that I make I've overcome plenty obstacles andI'm still with it.,https://www.kickstarter.com/projects/1163413470/music-video-6?ref=discovery_category_newest,1163413470/music-video-6,I’ve been working long and hard on my mixtape and the funds got limited I’m having my 1st child and i wanna get music out there to see how far i can go to really support my kid like i want everyone has a dream and with the help i can make this one come true.,my only risks is time if i get no backers i will have to try to continue to save up for a video I'm doing it all for my kid
https://www.kickstarter.com/projects/wakeupretireearly/grow-the-ecogrid?ref=discovery_category_newest,wakeupretireearly/grow-the-ecogrid,"2 years ago WeirdDude and myself (unknowingly) started the beginnings of The EcoGrid. It began with building the Tiny Home. Then we branched off into Permaculture and OceanSteading. While we were exploring all that we ran across Velomobiles and NiFe (Nickel Iron) batteries... We have now been able to put together an entire ecosystem that will allow a motivated person to completely change their life almost overnight! Go from being a slave to your job, to having very little need for money after the initial infrastructure is built!We built The EcoGrid location in Cincinnati and now we have 2 people taking over that location while we expand The EcoGrid concept into Detroit (and then into the oceans) We have made several trips to Detroit to scout out neighborhoods that will suit The EcoGrid concept. We will be making our final trip up to Detroit on August 23rd (part way through this Kickstarter) so stay tuned for updates on that!Below is an explanation of the concepts behind The EcoGrid.Tiny Home = Build your own EcoModern, human habitation zone, for dirt cheap!Permaculture = Learn how to observe nature, and work with it, to build your own self sustaining, closed loop ecosystem. Grow all of your own (better than) organic foods!Velomobile = DIY, SuperEfficient electric car/bike hybrid. Use this for all your transportation needs. No need for car insurance or registration. They are cheap & easy to build and maintain!NiFe (Nickel Iron) battery = They are DIY, last between 50 to 100 years, and they are made of nonhazardous materials! They are all the battery storage you will ever need! Hook up solar, wind, or any other power source to them!OceanSteading = We will be sailing the world under wind power and explore how to set up a closed loop, self sustaining, human ecosystem on the high seas. After all... we do live on a water planet!THE WEBSITE...Check out our ""Daily Grind Blog"" on our website LetTheBossKnow.com for more details on all our plans. Please feel free to sign up for the Forums to talk with us and help build our online Ecosystem!BUDGET...The $2,500 will be used in a few ways. $2,000 will be used to finish paying off the Tiny Home and a small loan from the original land owner. After this the Tiny Home and our 2 acres in Cincinnati will be completely paid for and debt free!! Property taxes on the 2 acres are less than $120 a year, so coming up with that amount of money per year will be extremely easy :-)$500 will be used for kickstarter fees & for ""seed money"" in Detroit. We have already left for Detroit part way through the creation of this Kickstarter, so we already have the money and housing lined up for a decent amount of time. We are storing our car at a friends home in Pontiac Michigan and he will drive us to Fireweed Universe City in Detroit. We plan on using Fireweed as a base camp while we search and explore the city for a suitable building to claim Adverse Possession on. We also want to finish the Velomobile in Detroit. With the help of the biking community and the abundance of free building material in Detroit the Velomobile will turn into something really amazing!! FUTURE ECOGRID GROWTH...Cincinnati EcoGridNow that we have 2 amazing people ready and willing to help with our plans we can keep a lot of our ideas for the Cincinnati EcoGrid going. The Permaculture gardens out here will be looked after and they will expand on the Food Forest concept. Almost all materials needed to complete a vertical gardening system are already here. They will be building this inside the EarthProof greenhouses that are already here.Detroit EcoGridOnce we find a suitable abandoned building we will move right in. We will be using a legal term called ""Adverse Possession"" this will allow us to legally reside within that property. After 15 years of living this way the property legally becomes ours.We will be recreating our EcoGrid concept up there. Our plans are to expand on the EcoGrid concept. We are going to build Velomobiles and Tiny Homes out of salvaged materials, from all the ""decay"" in Detroit. Our goal is to sell these cheap to people. We are trying to help people further their lives, were not looking to ""get rich quick"". We are also thinking of setting up a ""workshop"" where people come to us to learn how they can build this lifestyle for themselves. People can also learn from our website, they can follow us as we create with our Blog! We want to empower people!OceanSteading EcoGridThe OceanSteading EcoGrid is essentially the sailboat and any sailboats that travel with us. We will be using Detroit as our base camp for OceanSteading. Once we get on the water more often we will be better suited for coming up with sustainable living concepts on water.","The Cincinnati EcoGrid This EcoGrid will be fully paid for with a successful Kickstarter! The property taxes are easily covered at under $120 a year.  We have the 2 people that have already taken our place in the Tiny Home. They are taking care of the gardens and animals and they are anxious to get more EcoGrid projects off the ground!!The Detroit EcoGrid The risk here is if the person(s) that abandoned the property decides they want the property back. Within the first 15 years we could be served an evection notice from the original property owner. We would have a month to a few months to get our projects out of that building and set them up in another abandoned building. Our plans and designs allow for easy tear down and setup, so we will be prepared for this. As times goes on we will add more permanent upgrades to the structure. This is a legal action and after 15 years of living this way, the structure legally becomes ours, we will own it. The OceanSteading EcoGridThis will be an easy goal to reach. We have found several 25ft to 30ft sailboats in Detroit for under $3,000 dollars. Once we generate enough money from our Tiny Home and Velomobile sales we will be quickly purchasing our own sailboat. This will allow us to stop using our friends sailboat. We will then be able to ride along side each other as sailing buddies, instead of being crew on his sailboat :-)",https://www.kickstarter.com/projects/wakeupretireearly/lite-lightweight-intuitive-transportation-for-ever?ref=discovery_category_newest,wakeupretireearly/lite-lightweight-intuitive-transportation-for-ever,"So we've been in Detroit for 3 months now. Our Grow The EcoGrid Kickstarter failed but we pushed through anyways and now our Project EcoGridwww.ProjectEcoGrid.comis up and thriving :-) Check out ourDaily Grind Blogon our websitewww.LetTheBossKnow.comfor more details.This time we are coming to the Kickstarter community to raise the funds needed in order to complete the pedal version of our Velomobile. We are calling our Velomobile design LiTe (Lightweight Intuitive Transportation for Everyone)We have teamed up with Michigan Urban Farming Initiativewww.MIUFI.organd the Innate Healing Arts Centerwww.innatehealingartscenter.com. We are working with them to set up a LiTe shop for manufacturing, sales, and rentals of the LiTe.Michigan Urban Farming Initiative is located at the end of the line to the M1 rail system that is being built in Detroithttp://en.wikipedia.org/wiki/M-1_Rail_LineOur plan is to become a destination for people using the M1 line. Patrons can ride the M1 line from downtown Detroit up to the end of the line. They can then get off, head into the LiTe shop, and rent or purchase a LiTe so that they can continue on with sustainable transportation.Patrons will also be able to ride the LiTe straight up Woodward Ave and get off at the LiTe shop that is being created at the Innate Healing Arts Center. We will have spare batteries available for quick battery swap outs (no need to wait for your LiTe to sit and charge)With your help we can gather the money needed to finish the pedal version of the LiTe. We built it out of as much recycled parts as we could and we made sure that we could easily source these parts here in Detroit for manufacturing purposes. Now its time to start going out and buying parts that we can't easily source for free.With this project successfully funded, it will give a new hope to tens of thousands of Detroiters that rely on the public transportation system for their everyday needs!Please donate and help us bring LiTe out of the shadows and into the world!!","We have put in countless hours designing and planning the LiTe. We understand that this first edition will be a little ""rough around the edges."" We need to build this first prototype in order to make the mistakes so that we can correct them for the final consumer grade product. Winter is a perfect time to test the limits of this design and we are looking forward to this. We are well equipped to handle any design flaws that may show up."
https://www.kickstarter.com/projects/dharvell/uncle-sam-and-aunt-pharm?ref=discovery_category_newest,dharvell/uncle-sam-and-aunt-pharm,"""Uncle Sam and Aunt Pharm"" is the title of Null Factor's 7th studio album. The album is going to be a 2-disc concept album. The concept for the first disc (""Uncle Sam"") revolves around a corrupt government that keeps its people in the dark through the use of mass media and, as it is revealed, pharmaceuticals.. This leads to the second disc, ""Aunt Pharm"" and centers on the rampant use of legally prescribed drugs to help keep the general public blissfully unaware of their government's shadowy actions.Null Factor is the Electronic Industrial / EBM project developed by Dan Harvell. Null Factor formed in 1999 as a result of the dissolution of Harvell's first band, MiLLENNiA. Since 1999, Null Factor has released 6 studio albums.Previous Null Factor releases have been completely self-released. While this has helped in keeping the budgets at a minimum, quality has suffered, due to the lack of proper mastering. The funds raised during this Kickstarter campaign will go for professional mastering. This album is a large undertaking - a 2-disc concept album. Our goal is to produce this album in the most professional manner possible. Loud and proud!The album is going to be released under Checksum Recordings, which happens to be a recording label owned and operated by yours truly. However, Checksum Recordings is expanding to encompass more acts. We're not a big name label, but we're growing!","Currently, the only risk is knowing whether all the tracks to be included on the album will be written and recorded in time to reach the December 2013 deadline.  Right now, writing is almost completely finished, leaving only the recording aspect.  Since 2013 has just begun, I see no reason why this project cannot be recorded, ready for mastering in time to reach our projected release date.  However, if recording does go long, I will keep all investors well informed and updated.  I will be completely transparent throughout the entire process.",https://www.kickstarter.com/projects/dharvell/amazing-american-cities-indianapolis?ref=discovery_category_newest,dharvell/amazing-american-cities-indianapolis,"When I first conceived the ""Amazing America"" series of photographic books, my vision was grand. Epic, even. Each volume in the series, set to tackle huge ideas. A ton of information in each volume. It was that broad vision that, ultimately, led to its failure to launch. The large vision within each volume drove costs upward and skyward.It was this realization that brought me back around to where I am, today, and where I want the ""Amazing America"" photo book series to go. I still count on ""Amazing American Cities"" to be an epic series, but I have streamlined the series to be much easier to manage. And by doing so, I have brought the costs of producing the series of photo books under control in a huge way. Imagine that - my newly revamped approach to the project will allow each photo book to explore the cities of the USA in even deeper and more vivid detail, while actually lowering the cost of production. More value, lower production costs. Get you some of that!In the first installment of the series, ""Amazing American Cities: Indianapolis"", I will explore the Circle City through photographic studies. Among the areas of study, you will find stunning photos of the city's architecture, historic areas, and monuments, along with what makes the city tick, in the first place - the people who call the city ""home"".Become part of this unique series of photo books' debut volume with your pledge, today. With a goal of only $500 and a month to get there, I feel that together, we get take this crazy dream of mine and see it through to reality. But, it can only be accomplished with your help. ","I live in Western Michigan, just miles from US-31.  US-31 runs right through Indianapolis' center.  With the Circle City being just a few hundred miles to my south, I do not foresee any issues, once the funding goal is reached.  To also ensure a smooth realization of this project, I also have in my possession all equipment necessary to take the photographs needed for the project.  I also have 3 vendors lined up as primary, backup, and reserve printers for both, the prints described in the rewards, as well as for the photo book, itself."
https://www.kickstarter.com/projects/985167281/the-mug-cakes-app?ref=discovery_category_newest,985167281/the-mug-cakes-app,"ES: Con esta app, queremos poner a vuestra disposición recetas que, investigaremos para elaborar directamente en el microondas y saborear al instante.EN: With this app, we want to make your available recipes that will investigate to develop directly in the microwave and enjoy instantly.ES: También haremos mención a los colectivos especiales con recetas para celíacos, intolerantes a la lactosa y demás alérgenos. Y por supuesto a nuestros patrocinadores en los créditos, que dependiendo de su donación accederán a la ""Plus"" que incluye los colectivos especiales, o la posibilidad de conseguir la taza de la app, incluso vuestra propia receta personalizada por nosotros en la propia app.EN: We will also mention the special groups with recipes for celiac, lactose intolerant and other allergens. And of course our sponsors in the credits, depending on your donation will access the ""Plus"" that includes special groups, or the possibility of getting the app cup, even your own personal recipe for us in the app itself.ES: Lo utilizaremos para los materiales necesarios para la investigación y desarrollo (tazas, ingredientes, etc.). Gracias.EN: We use it for the necessary materials for research and development (cups, ingredients, etc.). Thanks.","ES: Los riesgos son normales en un trabajo de investigación, puede haber errores que irémos solucionando y actualizando la app. Además somos pasteleros titulados, y sabremos llevar a cabo este proyecto.EN: The risks are normal in a research paper, there may be errors solving and that we will update the app. We are also entitled confectioners, and know to carry out this project.",https://www.kickstarter.com/projects/985167281/a-zombie-project-unnamed?ref=discovery_category_newest,985167281/a-zombie-project-unnamed,"ES: El concepto del juego es el de oleadas de zombies al estilo COD, con puertas y otras zonas desbloqueables, mejoras, armas, etc. La siguente imagen es una preview no funcional, el resultado final puede variar.EN: The game concept is the waves of zombies to COD style with unlockable doors and other areas, upgrades, weapons, etc. The following image is a nonfunctional preview, the final result can vary.ES: Habrán 2 ediciones del juego, la gratuíta con 1 escenario y publicidad añadida, y la premium sin publicidad y con hasta 10 escenarios.EN: There will be 2 editions of the game, free 1 stage and added advertising, premium and without advertising and with up to 10 stages.","ES: Riesgos ninguno. A mayor patrocinio, mejor podrá ser el juego.EN: None risks, the higher sponsorship may be the game better."
https://www.kickstarter.com/projects/1170032519/vardo-of-light-featuring-stone-cottage-candles-va?ref=discovery_category_newest,1170032519/vardo-of-light-featuring-stone-cottage-candles-va,"I started my candle making journeyback in 2006 and not long after Stone Cottage Candles was born. It’s aglorified hobby for sure but I have worked hard at attempting to perfect MYhand poured soy candles and snaps in my own unique style. I hand pour straight from my kitchen wheneverI have the time. I have always yearnedfor my own candle shop on a small downtown street or candle “cottage” in mybackyard so that I can express myself a little more creatively. My candles arecurrently featured at a fantastic local vintage and artisan market but I wouldLOVE to expand my options.A few years ago I came across a gypsy wagon site online andmy research started to begin. A vardo (gypsywagon) is PERFECT for the future of my candle dreams! What a great way for me to promote mybusiness in a mobile way, have my candle shop all in one, as well as expressmyself creatively.There is a ton ofinspiration online and with some tweaking of building plans my “Vardo of Light”is possible as long as I can come up with the funds!All funds raised for my project will go into supplies tobuild my project such as the frame, wood, paint, and all other cosmetic fixin’s. If there happensto be any funds leftover afterthe build then it will go towards helping to update my logo and would gotowards funding my inventory to help create the lovely rewards I am offeringand fully stock up for my first official outing.All support no matter how small is so greatlyappreciated.With the help of awesomesupporters and candle fans like you I hope to be able to make my dreams ofspreading more light come true!",My vardo of light is a work in progress and the final look has not been determined yet.  I hope to have my project completed a year from my fund date.,https://www.kickstarter.com/projects/1170032519/wandering-wixie-hanging-smellies?ref=discovery_category_newest,1170032519/wandering-wixie-hanging-smellies,"Stone Cottage Candles ™ began with a lifelong love of candles and the urge to create!  Fast forward 12 years later and I am happy to continue mastering and expanding my craft to bring the best soy based smellies to all of our fans that I can.  As a creative, I am always searching for ways to evolve and offer more options of smellies which is why I am launching this campaign!Wixie the Pixie has been the official SCC mascot for the past 4 years and I have been thinking of ways to incorporate him more within the brand.  I have been partnering with an awesome local (to my area) artist to create different versions of him that directly tie into the various line extensions SCC offers that include Wizarding Wicks ™, DEAD FAN(dle)s ™, and Shakespearean Scents ™.I am so excited to introduce my Wandering Wixie - hanging smellies ™ to you and hope that you can help SCC to kickstart the introduction of them to the world!  Due to the large volume that would need to be ordered and monetary commitment, this is the way to reach our goal!Each reward will offer the ability to purchase a Wandering Wixie ™ in select fragrance(s) and if stretch goals are met, then different versions of him so that Wixie may wander with you and smell great wherever you may roam!  Each Wixie will have an elastic string for hanging.My future goal is to offer Wandering Wixie ™ stations at various fairs/events that provide patrons the opportunity to scent your own smellies while there OR to re-scent the ones you may have.  Smellie fans – I ask you to consider helping Stone Cottage Candles ™ expand our smellie reach!            ⭐️ ~Peace, love, and light~ ⭐️                  Amanda & WIxie",With every project delays or mishaps may happen.  The company that I will be using for the hanging smellies will be a brand new vendor of SCC.  I do not foresee any delays in production and distribution than have been quoted  however it could be possible.  It is business  of course!  If anything would occur then I would be most direct and transparent with my backers.  You guys will always be in the loop!  Pixie promise!!
https://www.kickstarter.com/projects/thefantasyfive/lands-of-legends?ref=discovery_category_newest,thefantasyfive/lands-of-legends,"We are a group of five teenagers who think we have very interesting and funny conversations with each other that we want to share. We are all former or current athletes and we decided on a dungeons and dragons podcast to show you don't have to be a nerd or a jock you can be both. Dungeons and Dragons is for everyone. We are raising funds in order to1) keep the show going by helping pay for our monthly expenses.2) buy better mics to give our listeners better quality.3) advertise to reach more people.Right now we are focused on all these things which takes a way a little from our content. With some help we wouldn't have to worry about these things and could focus exclusively on creating the most interesting adventure for our listeners. We want people of all kinds to watch our podcast not just dungeons and dragons fans, and we think most of those people will find our podcast funny. our website","Two of us are college freshman, two of us are high school seniors, and one of us is a high school sophomore, so finding time we all have free is difficult. We are paying a monthly fee to keep our website, and our hosting site up. We do not have any fancy mics, and right now we can not really promote ourselves the way we want. Right now we schedule times to record together so we don't need to use as many mics. We are also splitting the monthly fees out of our pockets, but we can continue for about a year, and we are currently using social media to the best of our ability to gain followers and listeners. With help though we can really expand all of these areas and focus strictly on the content.",https://www.kickstarter.com/projects/thefantasyfive/the-fantasy-five?ref=discovery_category_newest,thefantasyfive/the-fantasy-five,"About a year ago five friends came together to form The Fantasy Five, and for that year they have produced the podcast ""Lands of Legends"" a fun, raunchy, and comedic dungeons and dragons podcast that pushes the limit of explicit. Due to the fact it's a pretty raunchy comedy style and we play dungeons and dragons it is designed for a very specific demographic. We have decided we want to expand to a broader audience. We want to add a new podcast where we will be able to do a much more wide variety of comedy, and therefore be able to reach more people. It would be a cleaner more relatable podcast than our current one. We would answer advice and questions in a fun light way. At the end of the day we just enjoy recording together and have several funny conversations, and we just want another broader outlet to share these conversations.","We have a growing audience due to our already produced podcast, but continuing to grow that audience and encouraging them to listen to a whole new podcast might be a problem. We plan on both of our shows having a very different vibe, so listeners from our current show might not enjoy our new one.  We are also all 5 currently in school so sometimes finding time to record is a bit of a challenge."
https://www.kickstarter.com/projects/palmerorgonite/garrick-foods-teji-sauce?ref=discovery_category_newest,palmerorgonite/garrick-foods-teji-sauce,"For the past 3 years of my life I have been making Teji Sauce from a recipe I found and completely altered. Since then I have harbored inhibitions to market, produce, and sell this wonderful sauce. Everyone and their mother, mine excluded, has fallen in love with Teji Sauce the moment it touches their tongue. The aim of this project is to provide a zesty alternative sauce that can garnish any dish and that is friendly to the vegan, gluten-free, and health contentious palate.But to make this happen and to share Teji Sauce with the world (starting with a local Farmers Market), I obviously need some assistance. Official bottles, labels, and general funding to get this project off it's feet is why I'm reaching out to you -- any assistance is greatly appreciated.All I desire is to make my long term goal come true and to start a local business of my own with this as the spearhead product. After this I have other products to sell with other ideas on how to do it.Disclaimer: I have a business license already, which is known as Garrick Foods, but there is much more I need to do just to set up a stall at my local Farmers Market. I truly appreciate you taking the time to read this. ","The most recent challenge I have overcome is registering as the Sole Proprietor of Garrick Foods. From here, I require funding to fully market, produce, and sell my product Teji Sauce, and future products hereafter. My risks are minimal, as I have an established job of my own to provide for my basic wants and needs. This is my dream, but I will not rush into it recklessly. My bases are covered, but my stage is dark and unknown. Where this will go? I can't say, I can only aim for what is right in front of me, and at this time that is the all too realistic concern of financing the initial stages of my dream.",https://www.kickstarter.com/projects/palmerorgonite/palmer-orgonite-kickstarter?ref=discovery_category_newest,palmerorgonite/palmer-orgonite-kickstarter,"Several months ago a friend of mine mentioned to me the idea of Orgonite as a potential EMF Protection idea. This intrigued me, as I had recently learned of the potential dangers of EMF waves, and so I began looking into and learning about Orgonite and its origins. One of the first things I did was look into the Orgonite being sold on sites such as Amazon and Etsy. At first glance I was confused; why were people making Orgonite and charging ridiculous prices for it if it was primarily a form of protection meant to bring wellness and benefit to others' lives? Then at second glance I thought, well if they can make Orgonite then so can I. So I learned what basic materials I needed and purchased them. Shortly after I had finished my first Orgone creations; some small TBs that looked like solid scrap metal and had aluminum poking out from the bottom. Needless to say it was an interesting start, but it was a start, and soon I began experimenting with what I could do with the resin while keeping the metals and quartz still inside to power the Orgone properties of the pieces I made.It took a few months of experimentation, an embarrassing amount of resin, and a box full of test pieces, but I have discovered quite a few combinations that I genuinely enjoy creating. I must say one of the most beautiful aspects of this artistic expression is that it is limitless; that I can do anything I want with it and can create many more amazing and wonderful pieces that can both function as a useful device protecting from EMF radiation while also looking quite fantastic and unique.Here’s the kicker though, Resin alone is expensive; and when you combine that with the costs of everything else involved it becomes a bit daunting but still perfectly feasible, on a small scale. It can be a fun hobby, but it has the potential to be more. With a larger workspace, a steady supply of materials, and a few helping hands (as well as new ideas), it could become a successful small business venture.Orgonite is not a mainstream material. There are many reasons for that but none are legitimate enough to keep those with a passion for it from turning it into a decently sized small business. If you could produce large quantities of it, market it properly, and sell it at a reasonable (as in cheap and affordable) price, then it could become something more than it is. Right now it’s a curiosity that few are aware of outside of the crystal healing and conspiracy theorist communities. So let’s run a scenario with what I can imagine I would do with all the materials, workspace, and help I could ever desire. I would find a location first, possibly a small warehouse or building that could be easily converted into an Orgonite producing location with plenty of ventilation and storage space. Then I would find an industrial supplier for resin, and maybe work out a deal with one of the metal shops in the area to obtain scrap metal for free or cheap. Or if I had to I would order that in bulk from a supplier as well. Then I would order the remainder of my materials in bulk, set up the workbenches and storage units I would need, such as simple closets and boxes that the mold trays could be laid in so that dust and other such debris wouldn’t come in contact with the Orgonite while it was hardening. Then I would enlist the aid of about three to five others, maybe more or less depending on the initial workload. Then of course I can’t leave out the business license.Now, before all of this took place it would be wise to market the Orgonite pieces to local arts and crafts shops, local natural healing stores, and offer it all online through markets such as Etsy, a Store Website, Ebay, Amazon, Craigslist, and other craft selling websites. General advertising locally and online would take place, such as paying for Google Ads and such.Over time, should the venture prove successful, me and whoever was working with me on it would be able to purchase or rent a small location to open up an Orgonite selling shop of our own, marketing Orgonite and whatever other items we may be crafting and selling by that time. Should the venture prove very successful I can visualize incorporating other such crafts into the fold for selling such as Resin Art, Glass Art, and Pottery Crafting. I would have to find those willing and capable to craft such items of course, but that would be a bridge to cross should the town ever be built.But let’s not get ahead of ourselves here. I currently don’t have the time nor the commitment required to turn this into an enterprising small business overnight. Instead I would like to start with a humble and small beginning; with a simple expansion of stock, an expanded clientele, and a decent amount of paid advertising to get Palmer Orgonite out of its shadow of ignorance and into the market proper. For that I need roughly $500, which is truthfully nothing large. More is always better, and any amount will help me to produce and promote my products in larger quantities and with better quality than I am currently capable of doing. I have many ideas for new projects that I have yet to enact due to financial restraints. These include pieces such as True Good Luck Orgonite Talismans, Orgonite Pyramids, Gem Filled Epoxy Resin Orgonite Pieces, and many others that are simply beyond my current financial capabilities to afford the materials for. To conclude and summarize this: I desire to turn this into more than a simple hobby, and I need help and money to do so. My aim is simple; I wish to craft unique, wonderful, and artistic Orgonite Pieces and sell them for cheap and reasonable prices to allow others to benefit from their effects both physically and ascetically. I have no custom order discrimination and always open to new ideas and new requests for Orgonite pieces.Thank you for your time,Colton Palmer","One of the greatest challenges I can envision is proper and efficient marketing. This is something I can and will tackle with my entire skillset, but I fear I will need the assistance of others to produce 100% or more effective and positive results. My plan to tackle this would be to do the best I can possibly do alone while searching for someone or someones who can assist me in doing it better.The second greatest issue I can see is accounting. I have little experience in this area but am willing and able to learn everything I need to to perform it effectively. However I suspect that I will need assistance from someone else in order to most fully tackle this issue. So I would do what I could while searching for assistance.The third greatest issue is securing business contracts with retailers who can sell the Orgonite Pieces. This is the area where I may need the most help, as I am best at Soft Selling involving customer satisfaction, but I am less skillful at Hard Selling involving business contracts and term agreements. I would most certainly require a salesman of sorts for this issue."
https://www.kickstarter.com/projects/1510029020/mind-games-0?ref=discovery_category_newest,1510029020/mind-games-0,"‘In a Small Town, anything can happen!’A Top Secret Building owned by the CIA is doing illegal test on homeless people and children of Montauk, New York so Peter Anderson, a mid-40’s Police Chief that struggles with depression, will have to work together with a homeless veteran to shut down the project.We begin on a montauk neighborhood on Halloween Night in 1979. On this very night, TIMOTHY LEE got kidnapped by US Government agents. After he was kidnapped, his kidnapping has a potent effect on the Chief of Police, PETER ANDERSON. We will follow this character and his Partner, LIEUTENANT DAVIS, as they grapple with and investigate Timothy’s disappearance.As they are looking for Timothy Lee, they will find out that Timothy was abducted by the US Government for Mind Control Experiments at Camp Hero and Peter soon finds a his daughter, LISA, who has been missing for five months. With the help of LISA, Peter will soon get Timothy Lee back and shut down the montauk project. ",Pay Actors Equipment Pay key Crew,https://www.kickstarter.com/projects/1510029020/mind-games-a-web-series?ref=discovery_category_newest,1510029020/mind-games-a-web-series,"‘In a Small Town, anything can happen!’A Top Secret Building owned by the CIA is doing illegal test on homeless people and children of Montauk, New York so Peter Anderson, a mid-40’s Police Chief that struggles with depression, will have to work together with a homeless veteran to shut down the project.We begin on a montauk neighborhood on Halloween Night in 1979. On this very night, TIMOTHY LEE got kidnapped by US Government agents. After he was kidnapped, his kidnapping has a potent effect on the Chief of Police, PETER ANDERSON. We will follow this character and his Partner, LIEUTENANT DAVIS, as they grapple with and investigate Timothy’s disappearance.As they are looking for Timothy Lee, they will find out that Timothy was abducted by the US Government for Mind Control Experiments at Camp Hero and Peter soon finds a his daughter, LISA, who has been missing for five months. With the help of ROBERT MULLINS, Peter will soon get Timothy Lee and Lisa back and shut down the montauk project. Soon Tim and Lisa meet D while trying to escape Camp Hero. D takes him to his home planet, Mars, and peter tries to find his daughter by breaking into Camp Hero with his new found friend Robert Mullins.",If the project doesn't reach to the $500 budget then you will not get credit nor a copy of the project.
https://www.kickstarter.com/projects/prodbrillante/sonrisas-serie?ref=discovery_category_newest,prodbrillante/sonrisas-serie,"En un futuro no muy lejano donde está prohibido mostrar la tristeza, dos personajes muy dispares se unen en un mismo camino. Estos son: José, un joven sacerdote católico aún con esperanzas, y Hernán, un caza-recompensas despiadado culpable de numerosas fechorías.Se encuentran en el país de Ferea, donde tras un terrible virus que infectó las aguas un grupo político llamado ""El Círculo"", se hizo con el poder y ahora gobierna con puño de hierro.Por otro lado, encontramos a los ""Sonrisas"", quienes aprovechan su papel voluntario como afiliados al partido que les da autoridad para ""ayudar a mantener el orden"" y así sacian su sed de violencia.","El principal problema del proyecto es la financiación, es difícil encontrar producción audiovisual en España hoy en día. Es por ello que con tu ayuda directa podríamos conseguir darle un vuelco al cine y comenzar una nueva etapa en este amado Séptimo Arte.",https://www.kickstarter.com/projects/prodbrillante/solo-en-la-oscuridad?ref=discovery_category_newest,prodbrillante/solo-en-la-oscuridad,Estamos realizando un nuevo tipo de terror al que nos gusta llamar: Fantasía Oscura. Se trata de una mezcla de una fantasía amplia con los factores típicos del género de terror. Sumado a una estética especialmente relacionada con el expresionismo alemán.Para poder realizar la primera temporada de Solo En La Oscuridad al completo necesitamos ayuda financiera con la que soportar los gastos de producción.Si Solo En La Oscuridad sale adelante sabemos que supondrá un nuevo avance en el cine tal y cómo lo conocemos. Involucrarse en el proyecto significará formar parte de la historia que marcaremos.,Necesitamos financiación para poder sacar adelante la primera temporada entera debido a que pese a que al público le ha encantado no ha tenido el suficiente empuje como para llegar a más gente y que podamos permitirnos el rodar el resto de capítulos. Una financiación positiva podría permitirnos el desarrollo completo de la primera temporada y comenzar a desarrollar la segunda.
https://www.kickstarter.com/projects/1059640176/the-shanghai-express?ref=discovery_category_newest,1059640176/the-shanghai-express,I want to bring authentic Chinese cuisine to the Miami Valley. Using only local ingredients and noodles and sauces made completely from scratch to create the freshest and healthiest experience possible for my customers.Any donations are welcome and I am extremely grateful for every cent. I have wanted to do this for a very long time but it will not be possible without some support.,"The biggest challenge is gathering the funds to buy my truck, everything else is little stuff. I support a family of three by myself so money is pretty tight from time to time so I am very limited as to what I can save.",https://www.kickstarter.com/projects/1059640176/shanghai-express?ref=discovery_category_newest,1059640176/shanghai-express,"I have been wanting to do this for a very long time, and it is time to get serious about it. Asian cuisine is some of the most healthful and flavorful in the world . My goal is to bring it to the Dayton area and inspire people to eat better, for a more rich and fulfilling life. I don't want this to just be a food truck but an experience for my customer to learn something new about themselves and the effects of healthy food on the body. ","The challenges I will facing will include funding, building customer base, and acquiring the proper license I will need to operate. So yes, this may take a year or so but, I will be working as hard as I can to get it up and running sooner."
